frame,x,y,id
000089,306.875,378.708,1
000089,650.758,304.045,2
000089,902.837,304.023,3
000090,304.201,378.742,1
000090,650.795,304.040,2
000090,902.895,301.216,3
000091,304.189,378.777,1
000091,650.826,301.315,2
000091,902.831,295.575,3
000092,304.200,378.781,1
000092,650.823,301.264,2
000092,902.786,292.694,3
000093,304.173,378.792,1
000093,650.814,295.548,2
000093,902.772,289.833,3
000094,304.166,381.456,1
000094,650.775,289.911,2
000094,902.734,289.770,3
000095,304.158,378.757,1
000095,650.699,287.104,2
000095,902.697,286.996,3
000096,304.192,378.751,1
000096,650.636,286.997,2
000096,900.000,286.918,3
000097,304.178,378.706,1
000097,650.579,286.901,2
000097,899.949,286.865,3
000098,304.137,378.740,1
000098,647.851,284.214,2
000098,897.149,286.828,3
000099,304.167,378.738,1
000099,647.778,284.132,2
000099,894.231,286.831,3
000100,306.846,378.765,1
000100,644.997,284.169,2
000100,888.548,286.862,3
000101,306.856,378.729,1
000101,639.333,286.854,2
000101,888.481,286.904,3
000102,306.868,378.771,1
000102,636.491,286.846,2
000102,885.692,286.948,3
000103,306.862,378.767,1
000103,633.680,286.990,2
000103,882.948,286.978,3
000104,306.854,378.781,1
000104,633.616,287.027,2
000104,882.890,286.988,3
000105,304.184,378.778,1
000105,630.813,287.056,2
000105,882.700,286.949,3
000106,304.188,381.445,1
000106,630.743,287.020,2
000106,882.643,286.992,3
000107,304.191,378.784,1
000107,630.657,286.993,2
000107,880.025,287.030,3
000108,306.839,378.778,1
000108,627.962,286.929,2
000108,879.977,287.067,3
000109,304.194,378.706,1
000109,627.958,286.950,2
000109,879.950,287.052,3
000110,306.855,378.767,1
000110,627.927,286.925,2
000110,879.928,287.012,3
000111,306.877,378.783,1
000111,627.871,286.863,2
000111,879.892,286.997,3
000112,306.898,378.745,1
000112,627.839,286.898,2
000112,879.884,286.998,3
000113,306.883,378.764,1
000113,627.833,286.916,2
000113,879.888,287.012,3
000114,304.198,378.729,1
000114,627.828,286.935,2
000114,879.873,287.003,3
000115,304.196,378.761,1
000115,627.838,286.898,2
000115,879.868,287.051,3
000116,304.138,378.771,1
000116,627.854,286.952,2
000116,879.915,287.123,3
000117,304.114,378.767,1
000117,627.857,286.986,2
000117,879.914,289.829,3
000118,304.180,378.697,1
000118,627.903,287.047,2
000118,879.985,289.887,3
000119,304.160,378.743,1
000119,627.902,289.823,2
000119,879.989,292.648,3
000120,304.157,378.724,1
000120,627.908,289.864,2
000120,880.036,289.928,3
000121,304.179,378.739,1
000121,627.939,289.923,2
000121,882.683,289.884,3
000122,304.194,378.719,1
000122,627.970,289.933,2
000122,882.725,289.772,3
000123,306.868,378.682,1
000123,630.606,289.893,2
000123,882.818,287.030,3
000124,306.853,378.716,1
000124,630.639,289.790,2
000124,882.813,286.959,3
000125,306.860,378.713,1
000125,630.703,287.099,2
000125,882.872,286.921,3
000126,304.199,378.761,1
000126,630.756,287.005,2
000126,882.937,286.910,3
000127,306.844,378.781,1
000127,633.507,286.905,2
000127,885.678,286.859,3
000128,306.840,378.781,1
000128,633.557,286.874,2
000128,888.483,286.847,3
000129,304.180,381.434,1
000129,633.629,286.833,2
000129,888.569,286.937,3
000130,304.163,381.461,1
000130,636.416,286.912,2
000130,894.264,287.020,3
000131,304.152,378.785,1
000131,636.492,287.018,2
000131,897.106,287.113,3
000132,304.171,378.752,1
000132,642.112,287.009,2
000132,899.923,289.892,3
000133,304.181,378.701,1
000133,644.962,289.783,2
000133,899.982,292.673,3
000134,304.151,378.745,1
000134,647.871,289.876,2
000134,900.015,298.388,3
000135,304.168,378.738,1
000135,650.602,295.513,2
000135,902.702,301.242,3
000136,304.197,378.772,1
000136,650.663,298.443,2
000136,902.741,304.025,3
000137,306.841,378.737,1
000137,650.723,301.243,2
000137,902.781,304.045,3
000138,306.866,378.773,1
000138,650.762,304.069,2
000138,902.846,304.030,3
000139,306.868,378.750,1
000139,650.780,304.052,2
000139,902.901,301.240,3
000140,306.882,378.783,1
000140,650.832,304.023,2
000140,902.842,295.573,3
000141,306.845,378.759,1
000141,650.833,301.243,2
000141,902.802,292.706,3
000142,304.202,381.462,1
000142,650.822,295.588,2
000142,902.766,289.848,3
000143,306.853,381.436,1
000143,650.792,289.911,2
000143,902.735,287.123,3
000144,306.857,378.750,1
000144,650.701,287.113,2
000144,902.679,287.012,3
000145,306.850,378.759,1
000145,650.634,287.009,2
000145,899.998,286.945,3
000146,306.865,378.775,1
000146,650.574,286.915,2
000146,899.944,286.857,3
000147,306.876,378.778,1
000147,647.872,284.204,2
000147,897.140,286.826,3
000148,306.892,378.751,1
000148,647.780,284.123,2
000148,894.200,286.830,3
000149,306.882,378.768,1
000149,644.996,284.180,2
000149,888.533,286.868,3
000150,306.839,378.723,1
000150,639.349,286.924,2
000150,885.766,286.990,3
000151,304.184,378.757,1
000151,639.318,287.026,2
000151,885.736,287.123,3
000152,304.152,378.778,1
000152,636.471,287.116,2
000152,885.760,289.834,3
000153,304.113,378.775,1
000153,636.435,287.103,2
000153,888.478,289.877,3
000154,304.171,378.726,1
000154,636.421,289.786,2
000154,888.575,289.894,3
000155,304.162,378.765,1
000155,636.397,289.903,2
000155,894.260,292.640,3
000156,304.126,378.704,1
000156,636.375,292.659,2
000156,897.148,292.687,3
000157,304.176,378.780,1
000157,636.429,289.935,2
000157,899.894,292.696,3
000158,304.184,378.736,1
000158,636.431,292.659,2
000158,899.910,292.719,3
000159,306.883,378.705,1
000159,636.437,292.644,2
000159,899.922,292.707,3
000160,306.857,378.725,1
000160,636.438,292.647,2
000160,899.919,292.706,3
000161,306.850,378.732,1
000161,636.449,292.648,2
000161,899.924,292.706,3
000162,304.173,378.744,1
000162,636.447,292.655,2
000162,899.931,292.716,3
000163,304.192,381.427,1
000163,636.437,292.652,2
000163,899.936,292.707,3
000164,304.187,378.786,1
000164,636.438,292.646,2
000164,899.937,292.703,3
000165,304.184,381.433,1
000165,636.413,292.668,2
000165,899.937,292.698,3
000166,304.176,381.453,1
000166,636.385,292.691,2
000166,899.938,292.686,3
000167,304.140,378.777,1
000167,633.677,292.708,2
000167,899.940,292.677,3
000168,304.191,378.741,1
000168,633.660,292.725,2
000168,899.938,292.678,3
000169,304.176,378.704,1
000169,633.657,292.731,2
000169,899.936,292.679,3
000170,304.159,378.751,1
000170,633.656,292.734,2
000170,899.931,292.681,3
000171,304.148,378.737,1
000171,633.648,292.743,2
000171,899.932,292.674,3
000172,304.197,378.761,1
000172,633.635,292.755,2
000172,899.930,292.668,3
000173,304.201,378.743,1
000173,633.641,292.751,2
000173,899.928,292.663,3
000174,306.864,378.770,1
000174,633.632,292.748,2
000174,899.936,292.663,3
000175,306.859,378.745,1
000175,633.611,292.722,2
000175,899.927,292.662,3
000176,306.873,378.779,1
000176,633.605,292.716,2
000176,899.922,292.665,3
000177,304.190,378.777,1
000177,633.606,292.722,2
000177,899.925,292.664,3
000178,304.192,381.447,1
000178,633.602,292.713,2
000178,899.922,292.660,3
000179,306.846,381.427,1
000179,633.604,292.717,2
000179,899.920,292.662,3
000180,306.863,378.773,1
000180,633.602,292.717,2
000180,899.909,292.669,3
000181,306.846,378.749,1
000181,633.613,292.730,2
000181,899.920,292.670,3
000182,306.862,378.762,1
000182,633.618,292.742,2
000182,899.929,292.668,3
000183,306.875,378.776,1
000183,633.619,292.731,2
000183,899.938,292.669,3
000184,306.879,378.759,1
000184,633.622,292.747,2
000184,899.937,292.675,3
000185,306.887,378.766,1
000185,633.623,292.750,2
000185,899.947,292.684,3
000186,306.852,378.721,1
000186,633.621,292.751,2
000186,899.945,292.686,3
000187,304.189,378.750,1
000187,633.618,292.748,2
000187,899.943,292.688,3
000188,304.164,378.762,1
000188,633.618,292.748,2
000188,899.933,292.707,3
000189,304.103,378.760,1
000189,633.617,292.744,2
000189,899.932,292.715,3
000190,304.172,378.740,1
000190,633.619,292.741,2
000190,899.927,292.730,3
000191,304.178,378.773,1
000191,633.609,292.744,2
000191,899.919,292.737,3
000192,304.153,378.724,1
000192,633.605,292.749,2
000192,899.921,292.735,3
000193,304.182,378.766,1
000193,633.600,292.748,2
000193,899.916,292.739,3
000194,306.835,378.740,1
000194,633.602,292.753,2
000194,899.912,292.739,3
000195,306.879,378.730,1
000195,633.599,292.752,2
000195,899.902,292.734,3
000196,306.859,378.724,1
000196,633.598,292.758,2
000196,899.904,292.726,3
000197,306.858,378.735,1
000197,633.596,292.744,2
000197,899.896,292.729,3
000198,304.195,378.764,1
000198,633.596,292.744,2
000198,899.887,292.727,3
000199,304.177,378.789,1
000199,633.594,292.746,2
000199,899.889,292.725,3
000200,304.175,381.427,1
000200,633.594,292.749,2
000200,899.896,292.727,3
000201,304.160,381.447,1
000201,633.596,292.756,2
000201,899.887,292.731,3
000202,304.160,381.465,1
000202,633.600,292.752,2
000202,899.887,292.727,3
000203,304.149,378.754,1
000203,633.607,292.747,2
000203,899.881,292.729,3
000204,304.165,378.770,1
000204,633.606,292.743,2
000204,899.863,292.715,3
000205,304.161,378.708,1
000205,633.605,295.494,2
000205,899.860,292.721,3
000206,304.144,378.769,1
000206,633.605,295.500,2
000206,899.848,292.723,3
000207,304.155,378.769,1
000207,633.614,292.758,2
000207,897.152,292.715,3
000208,304.192,378.758,1
000208,633.617,292.744,2
000208,897.154,292.719,3
000209,306.838,378.741,1
000209,633.623,292.749,2
000209,897.141,292.714,3
000210,306.857,378.776,1
000210,633.628,292.743,2
000210,897.127,292.697,3
000211,306.855,378.744,1
000211,633.642,292.729,2
000211,894.266,292.722,3
000212,306.863,378.792,1
000212,633.643,292.746,2
000212,894.240,292.716,3
000213,306.840,378.766,1
000213,633.649,292.745,2
000213,894.203,292.737,3
000214,306.839,381.463,1
000214,633.657,292.744,2
000214,894.267,295.500,3
000215,306.859,381.432,1
000215,633.671,292.753,2
000215,894.286,298.373,3
000216,306.858,378.749,1
000216,633.686,292.743,2
000216,899.846,301.258,3
000217,306.840,378.753,1
000217,633.682,292.725,2
000217,899.883,304.168,3
000218,306.852,378.773,1
000218,636.387,292.737,2
000218,899.991,306.893,3
000219,306.874,381.427,1
000219,636.387,292.719,2
000219,900.021,306.960,3
000220,306.890,378.756,1
000220,636.429,292.734,2
000220,900.009,307.064,3
000221,306.890,378.762,1
000221,636.432,292.725,2
000221,899.926,309.806,3
000222,304.194,378.727,1
000222,636.438,292.716,2
000222,894.276,310.010,3
000223,304.175,378.752,1
000223,636.442,292.715,2
000223,888.553,315.591,3
000224,304.138,378.753,1
000224,636.442,292.725,2
000224,885.634,324.125,3
000225,304.110,378.770,1
000225,636.416,292.721,2
000225,882.812,329.810,3
000226,304.166,378.699,1
000226,636.433,292.701,2
000226,879.995,329.941,3
000227,304.157,378.721,1
000227,636.472,292.747,2
000227,879.763,332.725,3
000228,304.155,378.728,1
000228,636.492,295.568,2
000228,871.301,332.753,3
000229,304.184,378.768,1
000229,636.496,295.599,2
000229,862.709,332.738,3
000230,304.189,378.732,1
000230,636.381,301.300,2
000230,859.865,332.772,3
000231,306.877,378.728,1
000231,633.686,304.132,2
000231,857.050,332.679,3
000232,306.851,378.702,1
000232,633.663,304.170,2
000232,856.923,330.048,3
000233,306.860,378.721,1
000233,636.442,304.193,2
000233,854.071,329.955,3
000234,304.193,378.766,1
000234,642.183,306.887,2
000234,845.500,329.933,3
000235,304.175,378.781,1
000235,647.921,306.971,2
000235,839.876,330.001,3
000236,304.178,381.427,1
000236,650.762,307.003,2
000236,837.101,332.680,3
000237,304.152,381.456,1
000237,653.597,309.759,2
000237,834.169,332.948,3
000238,304.160,381.479,1
000238,656.437,310.039,2
000238,833.981,344.183,3
000239,304.131,378.782,1
000239,665.077,312.835,2
000239,828.309,349.987,3
000240,304.188,378.755,1
000240,673.654,321.344,2
000240,816.937,352.952,3
000241,304.158,378.718,1
000241,676.667,324.183,2
000241,814.142,355.784,3
000242,304.137,378.759,1
000242,690.805,327.070,2
000242,811.256,361.438,3
000243,304.160,378.763,1
000243,696.657,329.791,2
000243,811.054,369.968,3
000244,304.192,378.775,1
000244,702.312,327.021,2
000244,796.906,370.067,3
000245,306.842,378.730,1
000245,713.757,327.035,2
000245,791.220,372.802,3
000246,306.865,378.768,1
000246,719.489,327.047,2
000246,788.281,372.897,3
000247,306.846,378.762,1
000247,722.451,329.784,2
000247,788.083,372.927,3
000248,306.864,378.787,1
000248,725.294,327.020,2
000248,776.828,375.658,3
000249,304.197,378.772,1
000249,736.634,327.004,2
000249,768.308,375.715,3
000250,306.839,381.478,1
000250,742.363,329.835,2
000250,765.354,378.574,3
000251,306.861,381.444,1
000251,750.992,381.466,3
000251,751.022,324.159,2
000252,306.861,378.789,1
000252,745.303,387.204,3
000252,762.408,326.991,2
000253,306.836,378.743,1
000253,742.480,398.504,3
000253,768.083,329.849,2
000254,306.859,378.766,1
000254,736.735,401.403,3
000254,768.293,332.704,2
000255,306.875,378.791,1
000255,722.414,401.628,3
000255,782.467,332.925,2
000256,306.877,378.784,1
000256,719.500,407.336,3
000256,788.144,347.055,2
000257,306.895,378.752,1
000257,710.924,415.827,3
000257,791.154,349.973,2
000258,306.844,378.730,1
000258,699.595,418.713,3
000258,799.747,352.823,2
000259,304.191,378.761,1
000259,696.692,421.471,3
000259,811.207,355.604,2
000260,304.154,378.767,1
000260,696.521,421.508,3
000260,816.999,355.703,2
000261,304.095,378.787,1
000261,693.680,421.468,3
000261,834.164,358.582,2
000262,304.175,378.720,1
000262,682.318,418.748,3
000262,848.387,358.576,2
000263,304.176,378.751,1
000263,679.498,418.686,3
000263,862.721,358.636,2
000264,304.158,378.719,1
000264,679.360,418.736,3
000264,882.729,364.279,2
000265,304.196,378.748,1
000265,676.482,421.437,3
000265,902.753,370.002,2
000266,306.842,378.746,1
000266,676.417,421.539,3
000266,914.286,370.077,2
000267,306.886,378.729,1
000267,676.397,421.607,3
000267,928.668,375.774,2
000268,306.872,378.736,1
000268,673.775,421.687,3
000268,948.625,378.722,2
000269,306.873,378.708,1
000269,673.674,424.358,3
000269,957.212,390.030,2
000270,306.842,378.751,1
000270,673.791,424.525,3
000270,971.589,392.908,2
000271,306.844,378.784,1
000271,673.787,424.576,3
000271,977.333,398.547,2
000272,306.840,378.792,1
000272,673.744,424.608,3
000272,991.642,398.717,2
000273,1000.290,401.571,2
000273,304.195,381.433,1
000273,673.749,427.305,3
000274,1017.427,401.682,2
000274,304.184,381.470,1
000274,673.712,427.387,3
000275,1031.691,404.457,2
000275,304.174,378.783,1
000275,673.660,427.416,3
000276,1043.099,404.398,2
000276,304.187,378.770,1
000276,673.654,427.421,3
000277,1057.507,404.345,2
000277,304.179,378.716,1
000277,673.625,430.149,3
000278,1066.228,407.221,2
000278,304.163,378.762,1
000278,673.592,430.248,3
000279,1080.399,404.495,2
000279,304.168,378.775,1
000279,673.529,433.041,3
000280,1089.055,410.120,2
000280,306.842,378.764,1
000280,670.845,433.070,3
000281,1100.532,415.819,2
000281,306.853,378.747,1
000281,670.789,433.068,3
000282,1109.010,418.607,2
000282,306.865,378.778,1
000282,670.760,435.856,3
000283,1111.974,415.806,2
000283,306.863,378.755,1
000283,670.712,435.864,3
000284,1117.657,418.658,2
000284,306.857,378.774,1
000284,667.940,433.057,3
000285,1126.189,418.677,2
000285,306.844,378.781,1
000285,667.911,433.051,3
000286,1123.369,418.706,2
000286,306.849,381.460,1
000286,667.891,433.053,3
000287,1123.395,421.467,2
000287,306.867,381.439,1
000287,665.091,430.255,3
000288,1120.542,418.774,2
000288,306.884,378.787,1
000288,665.083,432.996,3
000289,1120.542,421.483,2
000289,306.854,378.729,1
000289,665.118,433.026,3
000290,1129.017,421.589,2
000290,306.870,378.774,1
000290,665.115,433.067,3
000291,1129.126,421.602,2
000291,306.881,378.782,1
000291,665.107,433.080,3
000292,1131.920,421.594,2
000292,306.897,378.756,1
000292,665.088,435.876,3
000293,1132.026,421.487,2
000293,306.905,378.765,1
000293,665.036,435.886,3
000294,1132.060,421.486,2
000294,306.870,378.735,1
000294,662.265,435.918,3
000295,1132.064,421.474,2
000295,306.859,378.754,1
000295,662.222,435.919,3
000296,1131.996,418.755,2
000296,304.190,378.765,1
000296,662.211,435.937,3
000297,1131.960,418.669,2
000297,304.134,378.755,1
000297,662.213,435.939,3
000298,1131.904,418.686,2
000298,304.197,378.713,1
000298,662.195,435.951,3
000299,1129.148,415.865,2
000299,304.195,378.765,1
000299,662.206,438.699,3
000300,1129.010,415.865,2
000300,304.179,378.728,1
000300,662.209,435.951,3
000301,1120.496,418.615,2
000301,304.191,378.758,1
000301,662.222,435.937,3
000302,1114.802,418.650,2
000302,306.843,378.727,1
000302,662.220,435.906,3
000303,1111.930,413.035,2
000303,306.900,378.701,1
000303,659.365,435.878,3
000304,1109.182,418.726,2
000304,306.890,378.712,1
000304,656.574,433.075,3
000305,1109.026,418.753,2
000305,306.880,378.710,1
000305,653.699,430.154,3
000306,1108.911,418.721,2
000306,306.839,378.733,1
000306,653.563,427.436,3
000307,1106.233,413.003,2
000307,306.850,378.759,1
000307,650.792,427.417,3
000308,1106.177,415.783,2
000308,306.841,378.769,1
000308,650.659,427.312,3
000309,1106.232,413.036,2
000309,304.189,378.783,1
000309,650.653,427.300,3
000310,1106.272,412.994,2
000310,304.190,381.455,1
000310,650.602,427.292,3
000311,1108.975,418.629,2
000311,304.171,378.765,1
000311,650.595,427.264,3
000312,1109.105,415.881,2
000312,306.835,378.737,1
000312,650.614,427.270,3
000313,1111.851,415.899,2
000313,304.201,378.679,1
000313,650.695,427.266,3
000314,1111.992,418.685,2
000314,304.170,378.722,1
000314,650.758,427.331,3
000315,1114.878,418.617,2
000315,304.194,378.754,1
000315,650.852,427.313,3
000316,1123.404,418.624,2
000316,306.838,378.768,1
000316,653.588,427.296,3
000317,1129.073,418.646,2
000317,306.859,378.747,1
000317,653.722,427.315,3
000318,1131.901,418.638,2
000318,306.882,378.759,1
000318,656.524,427.358,3
000319,1132.076,418.625,2
000319,306.889,378.742,1
000319,662.173,427.435,3
000320,1132.110,418.649,2
000320,306.878,378.760,1
000320,667.937,430.145,3
000321,1132.065,418.612,2
000321,306.858,378.764,1
000321,673.544,430.228,3
000322,1131.968,418.604,2
000322,304.199,381.453,1
000322,673.684,433.011,3
000323,1131.825,415.787,2
000323,306.855,381.445,1
000323,673.773,435.858,3
000324,1129.132,412.994,2
000324,306.862,378.779,1
000324,676.537,435.863,3
000325,1120.562,415.802,2
000325,306.850,378.729,1
000325,676.615,433.062,3
000326,1117.733,415.831,2
000326,306.870,378.780,1
000326,679.345,435.926,3
000327,1117.704,415.845,2
000327,306.899,381.433,1
000327,679.367,438.698,3
000328,1114.887,415.813,2
000328,306.901,378.767,1
000328,679.367,438.767,3
000329,1114.801,415.812,2
000329,306.901,378.770,1
000329,679.344,438.797,3
000330,1112.091,415.806,2
000330,306.837,378.748,1
000330,676.644,438.758,3
000331,1112.044,415.782,2
000331,306.844,378.763,1
000331,676.622,438.748,3
000332,1111.958,415.814,2
000332,304.169,378.774,1
000332,676.510,438.733,3
000333,1111.962,415.783,2
000333,304.130,378.777,1
000333,673.791,438.792,3
000334,1111.954,413.040,2
000334,304.188,378.709,1
000334,673.661,438.768,3
000335,1111.885,415.798,2
000335,304.197,378.761,1
000335,670.823,438.821,3
000336,1111.917,415.781,2
000336,304.177,378.752,1
000336,665.078,438.749,3
000337,1111.965,415.810,2
000337,304.197,378.762,1
000337,656.525,435.912,3
000338,1112.058,415.817,2
000338,306.846,378.741,1
000338,653.672,435.905,3
000339,1114.763,415.869,2
000339,306.896,378.729,1
000339,653.531,435.912,3
000340,1114.905,415.855,2
000340,306.873,378.712,1
000340,650.780,435.901,3
000341,1117.708,415.838,2
000341,306.874,378.713,1
000341,650.656,435.885,3
000342,1123.358,415.808,2
000342,306.842,378.755,1
000342,650.628,433.043,3
000343,1126.255,415.849,2
000343,306.854,378.771,1
000343,650.603,433.040,3
000344,1129.065,415.907,2
000344,306.847,378.759,1
000344,647.927,430.241,3
000345,1131.871,418.616,2
000345,304.189,378.781,1
000345,647.850,430.214,3
000346,1132.017,418.623,2
000346,304.182,381.458,1
000346,647.805,430.241,3
000347,1134.754,418.648,2
000347,304.175,378.783,1
000347,644.965,430.243,3
000348,1134.888,418.680,2
000348,306.840,378.762,1
000348,642.148,433.055,3
000349,1135.023,418.673,2
000349,304.184,378.698,1
000349,639.326,433.096,3
000350,1137.808,418.671,2
000350,304.159,378.746,1
000350,636.484,435.877,3
000351,1140.553,418.672,2
000351,304.173,378.752,1
000351,636.429,433.094,3
000352,1140.599,418.675,2
000352,306.845,378.760,1
000352,636.427,433.099,3
000353,1140.654,418.684,2
000353,306.844,378.764,1
000353,636.431,433.099,3
000354,1143.412,418.698,2
000354,306.860,378.783,1
000354,636.427,435.857,3
000355,1143.419,418.684,2
000355,306.849,378.764,1
000355,636.438,433.105,3
000356,1143.404,418.690,2
